379    -0.87357878684997559 -0.2882237434387207  -0.0037894193083047867         0.9444500207901001 0.66381555795669556 0.64560955762863159 0.69694006443023682 0.45708078145980835 0.53295654058456421 1 0.33650201559066772 0.79984575510025024 0.31899535655975342 0.52178442478179932 0.085137203335762024 0.90364474058151245 0.073863983154296875 0.40006345510482788 0 0.27639901638031006 0.95595341920852661 1 0.32803195714950562 0.79454338550567627 0.6272241473197937 0.26809293031692505 0.51582682132720947 0.9353904128074646 0.80025899410247803 0.29681208729743958 0.69643902778625488 0.12141469120979309 0.4490739107131958 0.97701472043991089 0.55531221628189087 0.64787179231643677 0.67730414867401123 0.62460881471633911 0.21979209780693054 
380    -0.83937263488769531 -0.29624080657958984  -0.00028921428020112216         0.9444500207901001 0.62869453430175781 0.63505685329437256 0.69694006443023682 0.45708078145980835 0.53295654058456421 1 0.33650201559066772 0.79984575510025024 0.31899535655975342 0.52178442478179932 0.16021251678466797 0.90364474058151245 0.073863983154296875 0.40006345510482788 0 0.32036489248275757 0.95595341920852661 1 0.32803195714950562 0.75910693407058716 0.6272241473197937 0.26809293031692505 0.51582682132720947 0.98335498571395874 0.80025899410247803 0.29681208729743958 0.80584609508514404 0.17131780087947845 0.4490739107131958 0.97701472043991089 0.55531221628189087 0.64787179231643677 0.67627298831939697 0.62460881471633911 0.21979209780693054 
381    -0.87422221899032593 -0.30707144737243652  -0.017384679988026619         0.9444500207901001 0.62869453430175781 0.63505685329437256 0.69694006443023682 0.45708078145980835 0.53295654058456421 1 0.33650201559066772 0.79984575510025024 0.31899535655975342 0.52178442478179932 0.16021251678466797 1 0.073863983154296875 0.40006345510482788 0 0.32036489248275757 0.95595341920852661 1 0.32803195714950562 0.75910693407058716 0.6272241473197937 0.26809293031692505 0.47815185785293579 0.98335498571395874 0.80025899410247803 0.29681208729743958 0.80584609508514404 0.17131780087947845 0.4490739107131958 0.97701472043991089 0.55531221628189087 0.64787179231643677 0.6143835186958313 0.62460881471633911 0.21979209780693054 
382    -0.86264991760253906 -0.32366833090782166  -0.0039884671568870544         0.95102423429489136 0.62869453430175781 0.63505685329437256 0.68824928998947144 0.45708078145980835 0.53295654058456421 1 0.33650201559066772 0.79984575510025024 0.31899535655975342 0.52178442478179932 0.16021251678466797 0.90364474058151245 0.073863983154296875 0.40006345510482788 0 0.27639901638031006 0.95595341920852661 1 0.32803195714950562 0.75910693407058716 0.6272241473197937 0.26809293031692505 0.51582682132720947 0.9353904128074646 0.80025899410247803 0.29681208729743958 0.80584609508514404 0.17131780087947845 0.4490739107131958 0.97701472043991089 0.55531221628189087 0.64787179231643677 0.67627298831939697 0.62460881471633911 0.21979209780693054 
383    -0.82610821723937988 -0.30935308337211609  -0.0016201421385630965         0.93321621417999268 0.58001798391342163 0.63505685329437256 0.63902407884597778 0.45708078145980835 0.53295654058456421 1 0.36525022983551025 0.79984575510025024 0.31899535655975342 0.52178442478179932 0.08722938597202301 0.90364474058151245 0.073863983154296875 0.40006345510482788 0.017968997359275818 0.13831315934658051 1 1 0.32329919934272766 0.63157171010971069 0.71611893177032471 0.26809293031692505 0.44577759504318237 0.9353904128074646 0.80025899410247803 0.20486187934875488 0.80584609508514404 0.17131780087947845 0.4490739107131958 0.97701472043991089 0.55531221628189087 0.72495883703231812 0.69795000553131104 0.62460881471633911 0.18278986215591431 
384    -0.85174798965454102 -0.27723544836044312  -0.00037971182609908283         0.9444500207901001 0.62869453430175781 0.63505685329437256 0.69694006443023682 0.45708078145980835 0.53295654058456421 1 0.33650201559066772 0.79984575510025024 0.31899535655975342 0.52178442478179932 0.16021251678466797 0.90364474058151245 0.073863983154296875 0.40006345510482788 0 0.32036489248275757 0.95595341920852661 1 0.32803195714950562 0.75910693407058716 0.6272241473197937 0.26809293031692505 0.51582682132720947 0.98335498571395874 0.80025899410247803 0.29681208729743958 0.74028486013412476 0.17131780087947845 0.4490739107131958 1 0.55531221628189087 0.64787179231643677 0.67627298831939697 0.62460881471633911 0.21979209780693054 
385    -0.86505359411239624 -0.26032349467277527  -0.0046091531403362751         1 0.88008886575698853 0.58032172918319702 0.72191941738128662 0.41032761335372925 0.53295654058456421 1 0.35131546854972839 0.81203025579452515 0.45454803109169006 0.52178442478179932 0.11178712546825409 1 0.10988627374172211 0.42071408033370972 0.078919865190982819 0.30378708243370056 1 1 0.30459573864936829 0.66653263568878174 0.53885024785995483 0.46700197458267212 0.62002813816070557 1 0.80025899410247803 0.46578630805015564 0.90452766418457031 0.21505844593048096 0.37955176830291748 0.98341506719589233 0.55383956432342529 0.62206822633743286 0.92550361156463623 0.60819095373153687 0.18278986215591431 
386    -0.88332146406173706 -0.26720219850540161  -0.0106228431686759         0.9444500207901001 0.62869453430175781 0.63505685329437256 0.69694006443023682 0.45708078145980835 0.53295654058456421 1 0.33650201559066772 0.79984575510025024 0.31899535655975342 0.52178442478179932 0.16021251678466797 0.90364474058151245 0.073863983154296875 0.40006345510482788 0 0.24541361629962921 0.95595341920852661 1 0.32803195714950562 0.75910693407058716 0.77535146474838257 0.26809293031692505 0.51582682132720947 0.9353904128074646 0.80025899410247803 0.33893710374832153 0.80584609508514404 0.17131780087947845 0.4490739107131958 0.97701472043991089 0.55531221628189087 0.64787179231643677 0.67627298831939697 0.62460881471633911 0.21979209780693054 
387    -0.83041524887084961 -0.26727581024169922  -0.0019716632086783648         0.9444500207901001 0.62869453430175781 0.63505685329437256 0.69694006443023682 0.45708078145980835 0.53295654058456421 1 0.33650201559066772 0.79984575510025024 0.31899535655975342 0.52178442478179932 0.16021251678466797 0.90364474058151245 0.073863983154296875 0.40006345510482788 0 0.27639901638031006 0.95595341920852661 1 0.32803195714950562 0.75910693407058716 0.6272241473197937 0.26809293031692505 0.51582682132720947 0.9353904128074646 0.80025899410247803 0.29681208729743958 0.80584609508514404 0.17131780087947845 0.4490739107131958 0.97701472043991089 0.55531221628189087 0.64787179231643677 0.69945824146270752 0.62460881471633911 0.21979209780693054 
388    -0.78955507278442383 -0.29415702819824219  -0.0020980406552553177         0.9444500207901001 0.66381555795669556 0.74176871776580811 0.69694006443023682 0.45708078145980835 0.53295654058456421 1 0.33650201559066772 0.79984575510025024 0.31899535655975342 0.52178442478179932 0.13511048257350922 0.90364474058151245 0.073863983154296875 0.58389872312545776 0.038671955466270447 0.28476008772850037 0.88855099678039551 1 0.32803195714950562 0.79454338550567627 0.75747382640838623 0.26809293031692505 0.43162643909454346 1 0.80025899410247803 0.29681208729743958 0.88863104581832886 0.14011125266551971 0.4490739107131958 0.97701472043991089 0.55531221628189087 0.64787179231643677 0.67627298831939697 0.62460881471633911 0.21792985498905182 
389    -0.77123606204986572 -0.32045632600784302  -0.0046939561143517494         0.97808879613876343 0.85633313655853271 0.56016206741333008 0.84079933166503906 0.48382237553596497 0.54412788152694702 0.90473771095275879 0.39643770456314087 0.79984575510025024 0.37950572371482849 0.60948538780212402 0.16021251678466797 0.9812849760055542 0.073863983154296875 0.54346251487731934 0.18507425487041473 0.1939624547958374 0.89256411790847778 1 0.32309341430664062 0.62649482488632202 0.39216262102127075 0.25773027539253235 0.68109399080276489 1 0.80025899410247803 0.48117956519126892 1 0.17131780087947845 0.44954371452331543 0.97315579652786255 0.55077874660491943 0.63056576251983643 0.68239814043045044 0.59931075572967529 0.20923429727554321 
390    -0.80630707740783691 -0.30793169140815735  -0.00097605044720694423         0.9444500207901001 0.62869453430175781 0.63505685329437256 0.69694006443023682 0.45708078145980835 0.53295654058456421 1 0.33650201559066772 0.79984575510025024 0.31899535655975342 0.52178442478179932 0.16021251678466797 0.90364474058151245 0.073863983154296875 0.40006345510482788 0 0.32036489248275757 0.95595341920852661 1 0.32803195714950562 0.75910693407058716 0.6272241473197937 0.26809293031692505 0.51582682132720947 0.98335498571395874 0.78933262825012207 0.29681208729743958 0.80584609508514404 0.17131780087947845 0.50347834825515747 0.97701472043991089 0.55531221628189087 0.64787179231643677 0.6143835186958313 0.62460881471633911 0.21979209780693054 
391    -0.79877150058746338 -0.32538416981697083  -0.0017903340049088001         0.9444500207901001 0.66381555795669556 0.63505685329437256 0.69694006443023682 0.45708078145980835 0.53295654058456421 1 0.33650201559066772 0.79984575510025024 0.31899535655975342 0.52178442478179932 0.16021251678466797 0.90364474058151245 0.073863983154296875 0.40006345510482788 0 0.28476008772850037 0.90916204452514648 1 0.32803195714950562 0.79454338550567627 0.6272241473197937 0.37953668832778931 0.47537925839424133 0.9353904128074646 0.80025899410247803 0.29681208729743958 0.80584609508514404 0.14011125266551971 0.4490739107131958 0.97701472043991089 0.55531221628189087 0.64787179231643677 0.73745572566986084 0.62460881471633911 0.21979209780693054 
392    -0.76578062772750854 -0.29435482621192932  -0.001526784966699779         0.85621362924575806 0.85633313655853271 0.47426977753639221 0.84079933166503906 0.48382237553596497 0.54412788152694702 1 0.36447843909263611 0.79984575510025024 0.3875541090965271 0.60948538780212402 0.16021251678466797 0.90364474058151245 0.073863983154296875 0.40006345510482788 0.18507425487041473 0.1939624547958374 0.77402818202972412 1 0.31666195392608643 0.8004186749458313 0.44138666987419128 0.42202657461166382 0.80786871910095215 0.99921238422393799 0.80025899410247803 0.48117956519126892 1 0.17131780087947845 0.4490739107131958 1 0.55531221628189087 0.61735165119171143 0.73417294025421143 0.59578561782836914 0.1611802726984024 
393    -0.78600424528121948 -0.27511370182037354  -0.0018562558107078075         0.9444500207901001 0.58001798391342163 0.63505685329437256 0.69694006443023682 0.45708078145980835 0.53295654058456421 1 0.36525022983551025 0.79984575510025024 0.31899535655975342 0.52178442478179932 0.08722938597202301 0.90364474058151245 0.073863983154296875 0.40006345510482788 0.017968997359275818 0.13831315934658051 0.94335019588470459 1 0.32329919934272766 0.75910693407058716 0.71611893177032471 0.26809293031692505 0.44577759504318237 0.9353904128074646 0.80025899410247803 0.20486187934875488 0.80584609508514404 0.17131780087947845 0.4490739107131958 0.97701472043991089 0.55531221628189087 0.72495883703231812 0.69795000553131104 0.62460881471633911 0.18278986215591431 
394    -0.80229669809341431 -0.25829708576202393  -0.00031275782384909689         0.89268320798873901 0.9262014627456665 0.80035626888275146 0.67392653226852417 0.48382237553596497 0.54412788152694702 0.97715544700622559 0.17146186530590057 0.43073567748069763 0.33045104146003723 0.5225408673286438 0 0.91482651233673096 0.31828665733337402 0.7360808253288269 0.24426291882991791 0.25390121340751648 0.91599053144454956 1 0.34863373637199402 0.5654442310333252 0.35841488838195801 0.23178178071975708 0.49133267998695374 1 0.81437653303146362 0.43217295408248901 0.93531256914138794 0.18307232856750488 0.4490739107131958 1 0.55531221628189087 0.70256346464157104 0.3299458920955658 0.85442674160003662 0.070734709501266479 
395    -0.77731430530548096 -0.25803297758102417  -0.00092241755919530988         0.93321621417999268 0.58001798391342163 0.63505685329437256 0.63902407884597778 0.45708078145980835 0.53295654058456421 1 0.36525022983551025 0.79984575510025024 0.31899535655975342 0.52178442478179932 0.08722938597202301 0.90364474058151245 0.073863983154296875 0.40006345510482788 0.017968997359275818 0.13831315934658051 1 1 0.32329919934272766 0.63157171010971069 0.71611893177032471 0.3593691885471344 0.44577759504318237 0.9353904128074646 0.80025899410247803 0.20486187934875488 0.80584609508514404 0.17131780087947845 0.4490739107131958 0.97701472043991089 0.55531221628189087 0.72495883703231812 0.69795000553131104 0.62460881471633911 0.18278986215591431 
396    -0.89859580993652344 -0.17641828954219818  -0.0011248926166445017         0.95102423429489136 0.62869453430175781 0.63505685329437256 0.68824928998947144 0.45708078145980835 0.53295654058456421 1 0.33650201559066772 0.79984575510025024 0.31899535655975342 0.52178442478179932 0.16021251678466797 0.90364474058151245 0.073863983154296875 0.40006345510482788 0 0.27639901638031006 0.95595341920852661 1 0.32803195714950562 0.75910693407058716 0.6272241473197937 0.27495968341827393 0.53099536895751953 1 0.80025899410247803 0.29681208729743958 0.80584609508514404 0.1999112069606781 0.4490739107131958 0.96804714202880859 0.55531221628189087 0.64787179231643677 0.60964012145996094 0.62460881471633911 0.21979209780693054 
397    -1.0014156103134155 -0.17842651903629303  -0.022802814841270447         1 0.88008886575698853 0.62484884262084961 0.72191941738128662 0.41032761335372925 0.53295654058456421 1 0.35131546854972839 0.79984575510025024 0.45454803109169006 0.52178442478179932 0.11178712546825409 1 0.10988627374172211 0.43177032470703125 0.078919865190982819 0.30378708243370056 1 1 0.30459573864936829 0.66653263568878174 0.546783447265625 0.46700197458267212 0.62002813816070557 1 0.80025899410247803 0.46578630805015564 0.90452766418457031 0.21505844593048096 0.37955176830291748 0.99591350555419922 0.55383956432342529 0.62206822633743286 0.67793053388595581 0.60819095373153687 0.18278986215591431 
398    -0.97425591945648193 -0.1924012154340744  -0.018780803307890892         1 0.88008886575698853 0.6595761775970459 0.72488856315612793 0.41032761335372925 0.53295654058456421 1 0.35131546854972839 0.79984575510025024 0.45454803109169006 0.52178442478179932 0.11178712546825409 1 0.10988627374172211 0.43177032470703125 0.078919865190982819 0.30378708243370056 1 1 0.30459573864936829 0.66653263568878174 0.546783447265625 0.46700197458267212 0.66676574945449829 0.93347716331481934 0.80025899410247803 0.46578630805015564 0.90452766418457031 0.21505844593048096 0.37955176830291748 0.98341506719589233 0.57952100038528442 0.58072090148925781 0.67793053388595581 0.60819095373153687 0.18278986215591431 
399    -0.99781912565231323 -0.22117169201374054  -0.17742078006267548         1 0.88008886575698853 0.58032172918319702 0.72191941738128662 0.41032761335372925 0.53295654058456421 1 0.35131546854972839 0.79984575510025024 0.31484049558639526 0.52178442478179932 0.11178712546825409 1 0.10988627374172211 0.43177032470703125 0.078919865190982819 0.30378708243370056 1 1 0.30459573864936829 0.66653263568878174 0.53885024785995483 0.46700197458267212 0.62002813816070557 1 0.80025899410247803 0.46578630805015564 0.90452766418457031 0.21505844593048096 0.37955176830291748 0.98341506719589233 0.55383956432342529 0.60761606693267822 0.67793053388595581 0.62536972761154175 0.18278986215591431 
400    -1.0163581371307373 -0.24408590793609619  -0.11997628211975098         1 0.88008886575698853 0.76306390762329102 0.63873493671417236 0.41032761335372925 0.53295654058456421 1 0.35131546854972839 0.79984575510025024 0.31484049558639526 0.52178442478179932 0.11178712546825409 1 0.10988627374172211 0.43177032470703125 0.078919865190982819 0.30378708243370056 1 1 0.30459573864936829 0.66653263568878174 0.54589223861694336 0.46700197458267212 0.62002813816070557 1 0.80025899410247803 0.42896607518196106 0.90452766418457031 0.22665992379188538 0.37955176830291748 1 0.55383956432342529 0.62206822633743286 0.5097649097442627 0.60819095373153687 0.18278986215591431 
401    -1.0477797985076904 -0.22434309124946594  -0.21269267797470093         1 0.86382287740707397 0.54330557584762573 0.63873493671417236 0.41032761335372925 0.53295654058456421 1 0.35131546854972839 0.79984575510025024 0.31484049558639526 0.52178442478179932 0.11178712546825409 1 0.10988627374172211 0.43177032470703125 0.078919865190982819 0.30378708243370056 1 1 0.30459573864936829 0.66653263568878174 0.54589223861694336 0.46700197458267212 0.62002813816070557 1 0.80025899410247803 0.46578630805015564 0.90452766418457031 0.21505844593048096 0.37955176830291748 0.98341506719589233 0.55383956432342529 0.55109274387359619 0.5097649097442627 0.60819095373153687 0.18278986215591431 
402    -1.0654076337814331 -0.24501816928386688  -0.25851795077323914         1 0.88008886575698853 0.55235695838928223 0.72191941738128662 0.41032761335372925 0.53295654058456421 1 0.35131546854972839 0.79984575510025024 0.31484049558639526 0.52178442478179932 0.11178712546825409 1 0.10988627374172211 0.43177032470703125 0 0.30378708243370056 0.95793735980987549 1 0.30459573864936829 0.65172070264816284 0.72008132934570312 0.46700197458267212 0.62002813816070557 1 0.80025899410247803 0.46578630805015564 0.90452766418457031 0.21505844593048096 0.37955176830291748 0.98341506719589233 0.55383956432342529 0.62206822633743286 0.67793053388595581 0.60819095373153687 0.18278986215591431 
403    -0.98427188396453857 -0.2350219339132309  -0.0032006846740841866         1 0.88008886575698853 0.67888343334197998 0.72191941738128662 0.41032761335372925 0.53295654058456421 1 0.35131546854972839 0.79984575510025024 0.28056871891021729 0.52178442478179932 0.11178712546825409 1 0.10988627374172211 0.43177032470703125 0.078919865190982819 0.30378708243370056 1 1 0.30459573864936829 0.72653812170028687 0.72008132934570312 0.46700197458267212 0.62002813816070557 1 0.80025899410247803 0.46578630805015564 0.90452766418457031 0.21505844593048096 0.37955176830291748 0.98341506719589233 0.55383956432342529 0.62206822633743286 0.67793053388595581 0.60819095373153687 0.18278986215591431 
404    -0.99186080694198608 -0.19651268422603607  -0.087526403367519379         1 0.86382287740707397 0.54330557584762573 0.63873493671417236 0.41032761335372925 0.53295654058456421 1 0.35131546854972839 0.79984575510025024 0.31484049558639526 0.52178442478179932 0.11178712546825409 1 0.10988627374172211 0.43177032470703125 0.078919865190982819 0.30378708243370056 1 1 0.30459573864936829 0.66653263568878174 0.54589223861694336 0.46700197458267212 0.62002813816070557 1 0.80025899410247803 0.46578630805015564 0.90452766418457031 0.21505844593048096 0.37955176830291748 0.98341506719589233 0.55383956432342529 0.55109274387359619 0.5097649097442627 0.59655004739761353 0.18278986215591431 
405    -1.0281509160995483 -0.18853816390037537  -0.2728041410446167         0.96443372964859009 0.61812776327133179 0.51248782873153687 0.89123809337615967 0.44566786289215088 0.53295654058456421 1 0.36525022983551025 0.79984575510025024 0.30281293392181396 0.52178442478179932 0.16021251678466797 0.92997783422470093 0.073863983154296875 0.40006345510482788 0.12524360418319702 0.45084017515182495 0.91384857892990112 1 0.41322487592697144 0.75910693407058716 0.74875718355178833 0.3720308244228363 0.60516220331192017 1 0.80025899410247803 0.20486187934875488 0.80584609508514404 0.17131780087947845 0.4490739107131958 0.97701472043991089 0.57448369264602661 0.64787179231643677 0.67627298831939697 0.62460881471633911 0.18278986215591431 
406    -1.0285077095031738 -0.21400025486946106  -0.050292383879423141         1 0.88008886575698853 0.58032172918319702 0.72191941738128662 0.41032761335372925 0.53295654058456421 1 0.35131546854972839 0.79984575510025024 0.31484049558639526 0.52178442478179932 0.072591990232467651 1 0.10988627374172211 0.43177032470703125 0.078919865190982819 0.30378708243370056 0.94420963525772095 1 0.32324495911598206 0.66653263568878174 0.72008132934570312 0.46700197458267212 0.62002813816070557 1 0.80025899410247803 0.46578630805015564 0.89432501792907715 0.21505844593048096 0.37955176830291748 0.98341506719589233 0.55383956432342529 0.62206822633743286 0.67793053388595581 0.60819095373153687 0.14426752924919128 
407    -0.98124003410339355 -0.21326978504657745  -0.034998439252376556         1 0.88008886575698853 0.62484884262084961 0.72191941738128662 0.41032761335372925 0.53295654058456421 1 0.35131546854972839 0.79984575510025024 0.45454803109169006 0.52178442478179932 0.11178712546825409 1 0.10988627374172211 0.43177032470703125 0.078919865190982819 0.30378708243370056 1 1 0.30459573864936829 0.66653263568878174 0.546783447265625 0.46700197458267212 0.62002813816070557 1 0.80025899410247803 0.46578630805015564 0.90452766418457031 0.21505844593048096 0.37955176830291748 0.98341506719589233 0.55383956432342529 0.62206822633743286 0.67793053388595581 0.60819095373153687 0.18278986215591431 
408    -0.962657630443573 -0.21741873025894165  -0.15840770304203033         1 0.88008886575698853 0.67888343334197998 0.72191941738128662 0.41032761335372925 0.53295654058456421 1 0.35131546854972839 0.79984575510025024 0.28056871891021729 0.52178442478179932 0.11178712546825409 1 0.10988627374172211 0.43177032470703125 0.078919865190982819 0.30378708243370056 1 1 0.38495221734046936 0.70753312110900879 0.72008132934570312 0.46700197458267212 0.62002813816070557 1 0.80025899410247803 0.46578630805015564 1 0.21505844593048096 0.36089059710502625 0.98341506719589233 0.55383956432342529 0.62206822633743286 0.67793053388595581 0.60379868745803833 0.18278986215591431 
409    -0.92013925313949585 -0.2279546707868576  -0.031853213906288147         1 0.62869453430175781 0.63505685329437256 0.69694006443023682 0.36609014868736267 0.53295654058456421 1 0.33650201559066772 0.79984575510025024 0.35603117942810059 0.52178442478179932 0.16021251678466797 0.90364474058151245 0.073863983154296875 0.42669352889060974 0 0.24541361629962921 0.95595341920852661 1 0.33029133081436157 0.75910693407058716 0.77535146474838257 0.26809293031692505 0.51582682132720947 0.9353904128074646 0.80025899410247803 0.24142110347747803 0.80584609508514404 0.17131780087947845 0.4490739107131958 0.97701472043991089 0.55531221628189087 0.64787179231643677 0.62595713138580322 0.62460881471633911 0.21979209780693054 
410    -0.94689440727233887 -0.2288510799407959  -0.0092247398570179939         0.95102423429489136 0.62869453430175781 0.63505685329437256 0.68824928998947144 0.45708078145980835 0.53295654058456421 1 0.33650201559066772 0.79984575510025024 0.31899535655975342 0.52178442478179932 0.16021251678466797 0.99478936195373535 0.073863983154296875 0.40006345510482788 0 0.27639901638031006 0.95595341920852661 0.94161641597747803 0.32803195714950562 0.75910693407058716 0.6272241473197937 0.27495968341827393 0.51582682132720947 0.9353904128074646 0.80025899410247803 0.29681208729743958 0.80584609508514404 0.1999112069606781 0.4490739107131958 0.97701472043991089 0.56388163566589355 0.64787179231643677 0.67627298831939697 0.62460881471633911 0.21979209780693054 
411    -0.95991975069046021 -0.24206937849521637  -0.014452478848397732         1 0.88008886575698853 0.58032172918319702 0.72191941738128662 0.41032761335372925 0.53295654058456421 1 0.35131546854972839 0.79984575510025024 0.31484049558639526 0.52178442478179932 0.072591990232467651 1 0.10988627374172211 0.43177032470703125 0.044435378164052963 0.30378708243370056 1 1 0.30459573864936829 0.66653263568878174 0.72008132934570312 0.46700197458267212 0.62002813816070557 0.94747072458267212 0.80025899410247803 0.42273622751235962 0.90452766418457031 0.21505844593048096 0.37955176830291748 0.98341506719589233 0.55383956432342529 0.62206822633743286 0.67793053388595581 0.60819095373153687 0.18278986215591431 
412    -0.90175175666809082 -0.23708625137805939  -0.0026311827823519707         1 0.70889496803283691 0.67888343334197998 0.72191941738128662 0.41032761335372925 0.53295654058456421 1 0.35131546854972839 0.79984575510025024 0.28056871891021729 0.52178442478179932 0.11178712546825409 1 0.10988627374172211 0.43177032470703125 0.078919865190982819 0.30378708243370056 1 1 0.30459573864936829 0.70753312110900879 0.72008132934570312 0.46700197458267212 0.62002813816070557 1 0.80025899410247803 0.46578630805015564 1 0.21505844593048096 0.36089059710502625 0.98341506719589233 0.55383956432342529 0.62206822633743286 0.67793053388595581 0.60819095373153687 0.18278986215591431 
413    -0.92640578746795654 -0.18731687963008881  -0.015853909775614738         0.9444500207901001 0.62869453430175781 0.63505685329437256 0.69694006443023682 0.45708078145980835 0.53295654058456421 1 0.33650201559066772 0.79984575510025024 0.31899535655975342 0.52178442478179932 0.16021251678466797 0.90364474058151245 0.073863983154296875 0.40006345510482788 0 0.24541361629962921 0.95595341920852661 1 0.32803195714950562 0.75910693407058716 0.77535146474838257 0.26809293031692505 0.51582682132720947 0.9353904128074646 0.80025899410247803 0.33893710374832153 0.80584609508514404 0.17131780087947845 0.4490739107131958 0.97701472043991089 0.55531221628189087 0.64787179231643677 0.65813148021697998 0.62460881471633911 0.21979209780693054 
414    -0.96146869659423828 -0.17980495095252991  -0.020608782768249512         1 0.88008886575698853 0.58032172918319702 0.72191941738128662 0.41032761335372925 0.53295654058456421 1 0.35131546854972839 0.79984575510025024 0.31484049558639526 0.52178442478179932 0.072591990232467651 1 0.10988627374172211 0.43177032470703125 0.078919865190982819 0.30378708243370056 1 1 0.30459573864936829 0.66653263568878174 0.72008132934570312 0.46700197458267212 0.62002813816070557 0.94747072458267212 0.80025899410247803 0.46578630805015564 0.90452766418457031 0.21505844593048096 0.37955176830291748 0.98341506719589233 0.55383956432342529 0.62206822633743286 0.67793053388595581 0.60819095373153687 0.18278986215591431 
415    -0.94093966484069824 -0.19916890561580658  -0.012295866385102272         0.9444500207901001 0.58894330263137817 0.62137132883071899 0.66066473722457886 0.45708078145980835 0.53295654058456421 1 0.36525022983551025 0.79984575510025024 0.31899535655975342 0.52431625127792358 0.092780187726020813 0.90364474058151245 0.073863983154296875 0.40006345510482788 0 0.084132879972457886 0.94335019588470459 1 0.32329919934272766 0.75910693407058716 0.71611893177032471 0.26809293031692505 0.44577759504318237 1 0.80025899410247803 0.20486187934875488 0.57392287254333496 0.17131780087947845 0.4490739107131958 0.97701472043991089 0.55531221628189087 0.72495883703231812 0.69795000553131104 0.62460881471633911 0.18278986215591431 
416    -0.9160010814666748 -0.20646639168262482  -0.016209404915571213         1 0.62869453430175781 0.63505685329437256 0.69694006443023682 0.45708078145980835 0.53295654058456421 1 0.33650201559066772 0.79984575510025024 0.35603117942810059 0.52178442478179932 0.16021251678466797 0.90364474058151245 0.073863983154296875 0.42669352889060974 0 0.24541361629962921 0.95595341920852661 1 0.33029133081436157 0.75910693407058716 0.76144742965698242 0.26809293031692505 0.51582682132720947 0.9353904128074646 0.80025899410247803 0.24142110347747803 0.83909130096435547 0.17131780087947845 0.4490739107131958 0.97701472043991089 0.55531221628189087 0.64787179231643677 0.62595713138580322 0.62460881471633911 0.21979209780693054 
417    -0.96047079563140869 -0.11913347244262695  -0.048362657427787781         1 0.88008886575698853 0.62484884262084961 0.72488856315612793 0.41032761335372925 0.53295654058456421 1 0.35131546854972839 0.79984575510025024 0.45454803109169006 0.52178442478179932 0.11178712546825409 1 0.10988627374172211 0.43177032470703125 0.078919865190982819 0.30378708243370056 1 1 0.30459573864936829 0.66653263568878174 0.546783447265625 0.46700197458267212 0.66676574945449829 0.93347716331481934 0.80025899410247803 0.46578630805015564 0.90452766418457031 0.21505844593048096 0.37955176830291748 0.98341506719589233 0.57952100038528442 0.58072090148925781 0.67793053388595581 0.60819095373153687 0.18278986215591431 
418    -1.0095964670181274 -0.14318230748176575  -0.0071175307966768742         1 0.88008886575698853 0.58032172918319702 0.72191941738128662 0.41032761335372925 0.53295654058456421 1 0.35131546854972839 0.79984575510025024 0.45454803109169006 0.52178442478179932 0.11178712546825409 1 0.10988627374172211 0.43177032470703125 0.078919865190982819 0.30378708243370056 1 1 0.30459573864936829 0.66653263568878174 0.53885024785995483 0.46700197458267212 0.62002813816070557 1 0.80025899410247803 0.46578630805015564 0.90452766418457031 0.21505844593048096 0.37955176830291748 0.98341506719589233 0.55383956432342529 0.62206822633743286 0.67793053388595581 0.60819095373153687 0.18278986215591431 
419    -0.9799841046333313 -0.17059895396232605  -0.025559773668646812         0.96525901556015015 0.62869453430175781 0.63505685329437256 0.68824928998947144 0.45708078145980835 0.53295654058456421 1 0.33650201559066772 0.79984575510025024 0.20590218901634216 0.52178442478179932 0.16021251678466797 0.90364474058151245 0.073863983154296875 0.40006345510482788 0 0.27639901638031006 0.95595341920852661 1 0.32803195714950562 0.75910693407058716 0.6272241473197937 0.33560609817504883 0.51582682132720947 0.9353904128074646 0.80025899410247803 0.29681208729743958 0.80584609508514404 0.1999112069606781 0.4490739107131958 0.97701472043991089 0.55531221628189087 0.29086902737617493 0.67627298831939697 0.64688205718994141 0.21979209780693054 
420    -0.98297137022018433 -0.14775100350379944  -0.017864516004920006         1 0.88008886575698853 0.58032172918319702 0.72191941738128662 0.41032761335372925 0.53295654058456421 1 0.35131546854972839 0.79984575510025024 0.31484049558639526 0.52178442478179932 0.072591990232467651 1 0.10988627374172211 0.43177032470703125 0.078919865190982819 0.30378708243370056 1 1 0.30459573864936829 0.66653263568878174 0.72008132934570312 0.46700197458267212 0.62002813816070557 0.94747072458267212 0.80025899410247803 0.46578630805015564 0.90452766418457031 0.21505844593048096 0.36774703860282898 0.98341506719589233 0.55383956432342529 0.62206822633743286 0.67793053388595581 0.60819095373153687 0.18278986215591431 
